station_id,avg_net_flow,cluster,lat,lng,station_name,seasonal_status,municipality,total_docks
131,1.1956521739130435,2,42.3229311719595,-71.1001414060593,Jackson Square T Stop,Year Round,Boston,18
133,0.3804347826086957,2,42.310579,-71.107341,Green Street T Stop - Green St at Amory St,Year Round,Boston,23
135,0.01098901098901099,2,42.344827,-71.028664,ID Building East,Year Round,Boston,17
136,1.0108695652173914,2,42.344796,-71.031614,ID Building West,Year Round,Boston,19
137,-0.532608695652174,2,42.3977833996125,-71.1059400446538,Magoun Square at Trum Field,Year Round,Somerville,19
138,3.3043478260869565,2,42.326599,-71.066498,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,Year Round,Boston,15
139,-0.07608695652173914,2,42.3617804396061,-71.1080995202065,Dana Park,Year Round,Cambridge,19
140,0.717391304347826,2,42.388966,-71.132788,Danehy Park,Year Round,Cambridge,17
141,-0.30434782608695654,2,42.3635601584299,-71.0821679234505,Kendall Street,Year Round,Cambridge,17
142,0.05434782608695652,2,42.396105,-71.139459,Alewife Station at Russell Field,Year Round,Cambridge,23
143,1.391304347826087,2,42.369885,-71.069957,EF - North Point Park,Year Round,Cambridge,23
144,-0.7391304347826086,2,42.3664467385295,-71.0765460133553,Rogers St & Land Blvd,Year Round,Cambridge,19
145,0.5760869565217391,2,42.392766,-71.129042,Rindge Avenue - O'Neill Library,Year Round,Cambridge,19
146,1.826086956521739,2,42.336448,-71.023739,Murphy Skating Rink - 1880 Day Blvd,Year Round,Boston,19
149,1.5543478260869565,2,42.363796,-71.129164,175 N Harvard St,Year Round,Boston,18
150,0.22826086956521738,2,42.344137,-71.052608,State Street at Channel Center,Year Round,Boston,19
151,-2.7717391304347827,0,42.358155,-71.052163,Surface Rd at India St,Year Round,Boston,19
152,0.21739130434782608,2,42.345901,-71.063187,Ink Block - Harrison Ave at Herald St,Year Round,Boston,27
156,-2.652173913043478,0,42.3904462160413,-71.108566224575,Somerville Hospital,Year Round,Somerville,15
157,1.184782608695652,2,42.3531780918625,-71.0481735692338,Seaport Blvd at Sleeper St,Year Round,Boston,15
159,-2.1630434782608696,0,42.3276038704057,-71.110891699791,S Huntington Ave at Heath St,Year Round,Boston,15
160,1.25,2,42.3375860109724,-71.0962709784508,Wentworth Institute of Technology - Huntington Ave at Vancouver St,Year Round,Boston,14
161,1.6956521739130435,2,42.3391085,-71.0514432,W Broadway at D St,Year Round,Boston,23
162,-1.2307692307692308,2,42.309796,-71.092225,Franklin Park - Seaver St at Humboldt Ave,Year Round,Boston,15
163,-3.10989010989011,0,42.344792,-71.044024,The Lawn on D,Year Round,Boston,19
167,0.8695652173913043,2,42.317642,-71.05666400000001,Ryan Playground - Dorchester Ave at Harbor View St,Winter Storage,Boston,15
169,0.3695652173913043,2,42.378965,-71.068607,Edwards Playground - Main St at Eden St,Year Round,Boston,19
170,-1.6741573033707866,2,42.303469,-71.085347,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,Year Round,Boston,14
171,-4.521739130434782,0,42.3740899142652,-71.0690599679947,Bunker Hill Community College,Year Round,Boston,23
173,1.641304347826087,2,42.3106,-71.0539,Savin Hill T Stop - S Sydney St at Bay St,Year Round,Boston,14
174,0.043478260869565216,2,42.3489528466951,-71.1603167653084,Washington St at Brock St,Year Round,Boston,15
175,-1.4565217391304348,2,42.3489485723559,-71.1502718925476,Brighton Center - Washington St at Cambridge St,Year Round,Boston,17
176,1.5543478260869565,2,42.3867480204506,-71.1190187931061,Lesley University,Year Round,Cambridge,15
177,-12.358695652173912,0,42.362647791186,-71.1000609397888,University Park,Year Round,Cambridge,19
178,-6.293478260869565,0,42.359573201090406,-71.1012947559357,MIT Pacific St at Purrington St,Year Round,Cambridge,19
179,-5.673913043478261,0,42.3556012132793,-71.1039447784424,MIT Vassar St,Year Round,Cambridge,53
180,-0.2391304347826087,2,42.3747862870638,-71.1332023143768,Mt Auburn,Year Round,Cambridge,19
181,-0.07608695652173914,2,42.3816506129012,-71.1342698149838,Huron Ave At Vassal Lane,Year Round,Cambridge,19
182,-3.032608695652174,0,42.3676901802449,-71.0711628198624,Museum of Science,Year Round,Cambridge,19
183,-0.9456521739130435,2,42.3955884571671,-71.142606139183,Alewife MBTA at Steel Place,Year Round,Cambridge,19
184,-1.673913043478261,2,42.357753094652,-71.1039340496063,Sidney Research Campus/Erie Street at Waverly,Year Round,Cambridge,19
185,-1.4456521739130435,2,42.365444861374,-71.0827714204788,Third at Binney,Year Round,Cambridge,15
186,0.22826086956521738,2,42.3481,-71.03764,Congress St at Northern Ave,Year Round,Boston,15
187,-0.9565217391304348,2,42.3278431747869,-71.1253622174263,Cypress St at Clark Playground,Year Round,Brookline,15
188,3.25,2,42.3910843814673,-71.0903942584992,Foss Park,Year Round,Somerville,15
189,-1.2857142857142858,2,42.3624278429124,-71.0849547386169,Kendall T,Year Round,Cambridge,23
190,1.5108695652173914,2,42.365673,-71.064263,Nashua Street at Red Auerbach Way,Year Round,Boston,37
191,-0.13043478260869565,2,42.3329528969848,-71.1282475630924,Tappan St at Brookline Hills MBTA,Year Round,Brookline,15
192,-1.565217391304348,2,42.35465899999999,-71.053181,Purchase St at Pearl St,Year Round,Boston,19
193,0.5652173913043478,2,42.3337647262349,-71.1204644666032,Brookline Town Hall,Year Round,Brookline,15
194,-1.9891304347826086,0,42.3861414116396,-71.0782814025879,Broadway St at Mt Pleasant St,Year Round,Somerville,19
195,-3.152173913043478,0,42.3719767846797,-71.0720049597217,Child Street at Brian P. Murphy Staircase,Year Round,Cambridge,23
196,-0.05434782608695652,2,42.317873293456,-71.0824307799339,Roxbury YMCA - Warren St at MLK Blvd,Year Round,Boston,10
197,-0.34782608695652173,2,42.321438141832,-71.091260612011,MLK Blvd at Washington St,Year Round,Boston,15
199,-0.06521739130434782,2,42.3186973417224,-71.0697814822197,Uphams Corner T Stop - Magnolia St at Dudley St,Winter Storage,Boston,15
200,0.5869565217391305,2,42.332817,-71.081198,Washington St at Melnea Cass Blvd,Year Round,Boston,19
201,-0.5384615384615384,2,42.316902,-71.091946,NCAAA - Walnut Ave at Crawford St,Year Round,Boston,15
202,-0.3977272727272727,2,42.30791,-71.080952,Grove Hall Library - 41 Geneva Ave,Year Round,Boston,15
203,-0.15853658536585366,2,42.30957200000001,-71.0729,Columbia Rd at Ceylon St,Year Round,Boston,15
204,-0.967391304347826,2,42.32408099999999,-71.083235,Walnut Ave at Warren St,Winter Storage,Boston,15
205,-0.17391304347826086,2,42.307852242385,-71.0651224851608,Bowdoin St at Quincy St,Year Round,Boston,15
206,-5.8478260869565215,0,42.3598253979878,-71.0597957624486,Government Center - Cambridge St at Court St,Year Round,Boston,35
208,1.4673913043478262,2,42.35057,-71.166491,Oak Square - 615 Washington St,Year Round,Boston,15
210,-0.45454545454545453,2,42.3835325201179,-71.0161909461021,Bennington St at Byron St,Year Round,Boston,15
211,0.11956521739130435,2,42.365011198223,-71.0352855920792,Piers Park,Winter Storage,Boston,15
212,-0.13043478260869565,2,42.3688440828983,-71.0397782921791,Maverick Square - Lewis Mall,Year Round,Boston,33
213,-0.7282608695652174,2,42.369536,-71.039431,East Boston Neighborhood Health Center - 20 Maverick Square,Year Round,Boston,16
214,0.34782608695652173,2,42.375341926705694,-71.031289100647,Airport T Stop - Bremen St at Brooks St,Year Round,Boston,11
214,0.34782608695652173,2,42.375341926705694,-71.031289100647,Airport T Stop - Bremen St at Brooks St,Year Round,Boston,15
215,-0.30434782608695654,2,42.370744,-71.044201,The Eddy - New St at Sumner St,Year Round,Boston,15
216,0.03333333333333333,2,42.3824037767414,-71.0302430391312,Glendon St at Condor St,Winter Storage,Boston,19
217,0.8695652173913043,2,42.386781000000006,-71.006098,Orient Heights T Stop - Bennington St at Saratoga St,Year Round,Boston,19
218,3.641304347826087,2,42.3515860011985,-71.0456925630569,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,Year Round,Boston,15
219,-0.21739130434782608,2,42.3733121258247,-71.0410200806291,Boston East - 126 Border St,Year Round,Boston,15
221,-2.880434782608696,0,42.3725086499726,-71.113053560257,Verizon Innovation Hub 10 Ware Street,Year Round,Cambridge,19
222,0.14130434782608695,2,42.343749,-71.062256,Troy Boston,Year Round,Boston,14
224,0.13043478260869565,2,42.3826782752186,-71.143478951426,Fresh Pond Reservation,Year Round,Cambridge,17
225,-2.1630434782608696,0,42.3711972775941,-71.0975986719132,Cambridge Dept. of Public Works -147 Hampshire St.,Year Round,Cambridge,19
226,-2.25,0,42.3515473479138,-71.121262460947,Commonwealth Ave At Babcock St,Year Round,Brookline,15
227,2.489130434782609,2,42.34949599514,-71.1005759239197,Silber Way,Year Round,Boston,19
228,-3.141304347826087,0,42.3616193207669,-71.0804355052096,One Memorial Drive,Year Round,Cambridge,19
232,-0.13414634146341464,2,42.3041279273902,-71.0792952775955,Four Corners - 157 Washington St,Year Round,Boston,11
233,-1.7608695652173914,2,42.3461970765555,-71.1072868108749,St Mary's,Year Round,Brookline,15
234,-6.25,0,42.3951715012158,-71.098505919822,Broadway at Central St,Year Round,Somerville,19
235,-0.7934782608695652,2,42.3876281075134,-71.0831871628761,East Somerville Library (Broadway and Illinois),Year Round,Somerville,15
236,5.021739130434782,2,42.3922328400463,-71.0774660110474,Assembly Square T,Year Round,Somerville,15
239,-0.5543478260869565,2,42.3940722366589,-71.1113369464874,Community Path at Cedar Street,Year Round,Somerville,15
255,0.3780487804878049,2,42.2944257867066,-71.078217607137,Park St at Norwell St,Year Round,Boston,15
258,1.3666666666666667,2,42.2829756784031,-71.0546669829637,Gallivan Blvd at Adams St,Year Round,Boston,15
259,-0.9036144578313253,2,42.2991649793659,-71.0734587164552,Washington St at Bowdoin St,Winter Storage,Boston,15
260,1.5434782608695652,2,42.2996334884206,-71.0606897582329,Fields Corner T Stop,Year Round,Boston,15
271,-0.9456521739130435,2,42.2856944,-71.0641389,Ashmont T Stop,Year Round,Boston,15
272,0.24175824175824176,2,42.292917,-71.06575,Shawmut T Stop,Year Round,Boston,19
273,-0.6521739130434783,2,42.300923,-71.114249,Forest Hills,Year Round,Boston,40
279,1.3333333333333333,2,42.306539,-71.107669,Williams St at Washington St,Year Round,Boston,23
280,-1.9565217391304348,0,42.380857,-71.070629,Main St at Baldwin St,Year Round,Boston,19
282,0.5543478260869565,2,42.316966,-71.104374,Stony Brook T Stop,Year Round,Boston,19
296,3.7282608695652173,2,42.3334,-71.02495,Farragut Rd at E. 6th St,Year Round,Boston,23
318,-1.173913043478261,2,42.3636929,-71.0875672,Ames St at Broadway,Year Round,Cambridge,19
319,-0.021739130434782608,2,42.3936,-71.143941,84 Cambridgepark Dr,Year Round,Cambridge,27
